ページ名,リンクの表示文言,リンク先URL,設置場所
"home","コンテンツに進む","https://atspect.com/#MainContent","本文"
"home","日本語","https://atspect.com/?lang=ja","ヘッダー"
"home","English","https://atspect.com/?lang=en","ヘッダー"
"home","简体中文","https://atspect.com/?lang=zh-cn","ヘッダー"
"home","繁體中文","https://atspect.com/?lang=zh-tw","ヘッダー"
"home","한국어","https://atspect.com/?lang=ko","ヘッダー"
"home","Français","https://atspect.com/?lang=fr","ヘッダー"
"home","Español","https://atspect.com/?lang=es","ヘッダー"
"home","Deutsch","https://atspect.com/?lang=de","ヘッダー"
"home","","https://atspect.com/","ヘッダー"
"home","","https://atspect.com/pages/wishlist","ヘッダー"
"home","","https://atspect.com/customer_authentication/redirect?locale=ja&region_country=JP","ヘッダー"
"home","カート","https://atspect.com/cart","ヘッダー"
"home","カートを見る","https://atspect.com/cart","ヘッダー"
"home","作家を探す","https://atspect.com/pages/artists","ヘッダー"
"home","作品を探す","https://atspect.com/collections/all","ヘッダー"
"home","あつぺくとについて","https://atspect.com/pages/about","ヘッダー"
"home","お問い合わせ","https://atspect.com/pages/contact","ヘッダー"
"home","作家の方へ","https://atspect.com/pages/artist-guide","ヘッダー"
"home","作家を探す Artists 艺术家 藝術家 작가 Artistes Artistas Künstler","https://atspect.com/pages/artists","本文"
"home","あつぺくとについて About ATSPECT 关于 ATSPECT 關於 ATSPECT ATSPECT 소개 À propos d'ATSPECT Acerca de ATSPECT Über ATSPECT","https://atspect.com/pages/about","本文"
"home","絵画 Painting 绘画 繪畫 회화 Peinture Pintura Malerei","https://atspect.com/collections/all?genre=%E7%B5%B5%E7%94%BB","本文"
"home","彫刻 Sculpture 雕塑 雕塑 조각 Sculpture Escultura Skulptur","https://atspect.com/collections/all?genre=%E5%BD%AB%E5%88%BB","本文"
"home","工芸 Craft Art 工艺美术 工藝美術 공예 Arts décoratifs Artes decorativas Kunsthandwerk","https://atspect.com/collections/all?genre=%E5%B7%A5%E8%8A%B8","本文"
"home","書 Japanese Calligraphy 书法 書法 서예 Calligraphie japonaise Caligrafía japonesa Japanische Kalligrafie","https://atspect.com/collections/all?genre=%E6%9B%B8","本文"
"home","写真 Photography 摄影 攝影 사진 Photographie Fotografía Fotografie","https://atspect.com/collections/all?genre=%E5%86%99%E7%9C%9F","本文"
"home","デザイン Design 设计 設計 디자인 Design Diseño Design","https://atspect.com/collections/all?genre=%E3%83%87%E3%82%B6%E3%82%A4%E3%83%B3","本文"
"home","現代美術 Contemporary Art 当代艺术 當代藝術 현대미술 Art contemporain Arte contemporáneo Zeitgenössische Kunst","https://atspect.com/collections/all?genre=%E7%8F%BE%E4%BB%A3%E7%BE%8E%E8%A1%93","本文"
"home","建築 Architecture 建筑 建築 건축 Architecture Arquitectura Architektur","https://atspect.com/collections/all?genre=%E5%BB%BA%E7%AF%89","本文"
"home","鈴木 千賀子Chikako Suzuki《カエル仏》《Frog Buddha》ヒノキ・彩色・箔 H 24 × W 30 × D 25 cmJapanese cypress (hinoki), polychromy, gold leaf H 24 × W 30 × D 25 cm (9.4 × 11.8 × 9.8 in)桧木・彩色・金箔 高24×宽30×深25厘米檜木・彩色・金箔 高24×寬30×深25cm히노키(편백나무)・채색・금박 H 24 × W 30 × D 25 cmCyprès japonais (hinoki), polychromie, feuille d'or H 24 × L 30 × P 25 cmCiprés japonés (hinoki), policromía, pan de oro Al 24 × An 30 × Pr 25 cmJapanese cypress (hinoki), polychromy, gold leaf H 24 × B 30 × T 25 cm","https://atspect.com/products/kaeru-butsu","本文"
"home","鈴木 千賀子Chikako Suzuki《かけくらべ》《A Lively Race》ヒノキ・彩色・箔 H 28 × W 25 × D 15 cmJapanese cypress (hinoki), polychromy, gold leaf H 28 × W 25 × D 15 cm (11 × 9.8 × 5.9 in)桧木・彩色・金箔 高28×宽25×深15厘米檜木・彩色・金箔 高28×寬25×深15cm히노키(편백나무)・채색・금박 H 28 × W 25 × D 15 cmCyprès japonais (hinoki), polychromie, feuille d'or H 28 × L 25 × P 15 cmCiprés japonés (hinoki), policromía, pan de oro Al 28 × An 25 × Pr 15 cmJapanese cypress (hinoki), polychromy, gold leaf H 28 × B 25 × T 15 cm","https://atspect.com/products/kakekurabe","本文"
"home","鈴木 千賀子Chikako Suzuki《舟奏楽》《Boat Music》バルサ・彩色・箔 H 23 × W 53 × D 23 cmBalsa wood, polychromy, gold leaf H 23 × W 53 × D 23 cm (9.1 × 20.9 × 9.1 in)巴尔沙木・彩色・金箔 高23×宽53×深23厘米巴爾沙木・彩色・金箔 高23×寬53×深23cm발사 나무・채색・금박 H 23 × W 53 × D 23 cmBois de balsa, polychromie, feuille d'or H 23 × L 53 × P 23 cmMadera de balsa, policromía, pan de oro Al 23 × An 53 × Pr 23 cmBalsa wood, polychromy, gold leaf H 23 × B 53 × T 23 cm","https://atspect.com/products/funasogaku","本文"
"home","作品を見る View works 查看作品 查看作品 작품 보기 Voir les œuvres Ver las obras Werke ansehen","https://atspect.com/collections/all","本文"
"home","映像を見る（YouTube）Watch the film (YouTube)观看影片（YouTube）觀看影片（YouTube）영상 보기 (YouTube)Voir la vidéo (YouTube)Ver el vídeo (YouTube)Video ansehen (YouTube)","https://www.youtube.com/@%E3%81%82%E3%81%A4%E3%81%BA%E3%81%8F%E3%81%A8","フッター"
"home","よくある質問FAQ常见问题常見問題자주 묻는 질문Questions fréquentesPreguntas frecuentesHäufige Fragen","https://atspect.com/pages/faq","フッター"
"home","プレスPress媒体媒體프레스PressePrensaPresse","https://atspect.com/pages/press","フッター"
"home","プライバシーポリシーPrivacy Policy隐私政策隱私權政策개인정보 처리방침Politique de confidentialitéPolítica de privacidadDatenschutzerklärung","https://atspect.com/pages/privacy","フッター"
"home","特定商取引法に基づく表記Legal Notice (Commercial Transactions)基于特定商业交易法的标示基於特定商業交易法の標示특정상거래법에 따른 표시Mentions légales (transactions commerciales)Aviso legal (transacciones comerciales)Rechtliche Hinweise (Handelsgeschäfte)","https://atspect.com/pages/tokushoho","フッター"
"home","古物営業法に基づく表示Secondhand Goods Business Act Notice基于旧物营业法的标示基於舊物營業法的標示고물영업법에 따른 표시Mentions légales (objets d'occasion)Aviso legal (artículos de segunda mano)Rechtliche Hinweise (Gebrauchtwarenhandel)","https://atspect.com/pages/tokushoho#kobutsu-hyoji","フッター"
"home","作家の方へ","https://atspect.com/pages/artist-guide","フッター"
"home","日本語","https://atspect.com/?lang=ja","フッター"
"home","English","https://atspect.com/?lang=en","フッター"
"home","简体中文","https://atspect.com/?lang=zh-cn","フッター"
"home","繁體中文","https://atspect.com/?lang=zh-tw","フッター"
"home","한국어","https://atspect.com/?lang=ko","フッター"
"home","Français","https://atspect.com/?lang=fr","フッター"
"home","Español","https://atspect.com/?lang=es","フッター"
"home","Deutsch","https://atspect.com/?lang=de","フッター"
"home","お問い合わせContact Us联系我们聯絡我們문의하기Nous contacterContactoKontakt","https://atspect.com/pages/contact","フッター"
"home","Operated by","https://atspect.co.jp/","フッター"
"artists","コンテンツに進む","https://atspect.com/pages/artists#MainContent","本文"
"artists","日本語","https://atspect.com/pages/artists?lang=ja","ヘッダー"
"artists","English","https://atspect.com/pages/artists?lang=en","ヘッダー"
"artists","简体中文","https://atspect.com/pages/artists?lang=zh-cn","ヘッダー"
"artists","繁體中文","https://atspect.com/pages/artists?lang=zh-tw","ヘッダー"
"artists","한국어","https://atspect.com/pages/artists?lang=ko","ヘッダー"
"artists","Français","https://atspect.com/pages/artists?lang=fr","ヘッダー"
"artists","Español","https://atspect.com/pages/artists?lang=es","ヘッダー"
"artists","Deutsch","https://atspect.com/pages/artists?lang=de","ヘッダー"
"artists","","https://atspect.com/","ヘッダー"
"artists","","https://atspect.com/pages/wishlist","ヘッダー"
"artists","","https://atspect.com/customer_authentication/redirect?locale=ja&region_country=JP","ヘッダー"
"artists","カート","https://atspect.com/cart","ヘッダー"
"artists","カートを見る","https://atspect.com/cart","ヘッダー"
"artists","作家を探す","https://atspect.com/pages/artists","ヘッダー"
"artists","作品を探す","https://atspect.com/collections/all","ヘッダー"
"artists","あつぺくとについて","https://atspect.com/pages/about","ヘッダー"
"artists","お問い合わせ","https://atspect.com/pages/contact","ヘッダー"
"artists","作家の方へ","https://atspect.com/pages/artist-guide","ヘッダー"
"artists","相田 みつを1924–1991Aida Mitsuo書","https://atspect.com/pages/artist/aida-mitsuo","本文"
"artists","宮脇 愛子1929–2014Miyawaki Aiko現代美術","https://atspect.com/pages/artist/aiko-miyawaki","本文"
"artists","靉光1907–1946Aimitsu絵画","https://atspect.com/pages/artist/aimitsu","本文"
"artists","会津 八一1881–1956Aizu Yaichi書","https://atspect.com/pages/artist/aizu-yaichi","本文"
"artists","赤地 友哉1906–1984Akaji Yusai工芸","https://atspect.com/pages/artist/akaji-yusai","本文"
"artists","秋野 不矩1908–2001Akino Fuku絵画","https://atspect.com/pages/artist/akino-fuku","本文"
"artists","秋岡 芳夫1920–1997Akioka Yoshioデザイン","https://atspect.com/pages/artist/akioka-yoshio","本文"
"artists","金山 明1924–2006Kanayama Akira現代美術","https://atspect.com/pages/artist/akira-kanayama","本文"
"artists","秋山 庄太郎1920–2003Akiyama Shotaro写真","https://atspect.com/pages/artist/akiyama-shotaro","本文"
"artists","雨田 光平1893–1985Amada Kohei彫刻","https://atspect.com/pages/artist/amada-kohei","本文"
"artists","天田 昭次1927–2013Amata Akitsugu工芸","https://atspect.com/pages/artist/amata-akitsugu","本文"
"artists","雨宮 治郎1889–1970Amemiya Jiro彫刻","https://atspect.com/pages/artist/amemiya-jiro","本文"
"artists","雨宮 敬子1931–2019Amemiya Keiko彫刻","https://atspect.com/pages/artist/amemiya-keiko","本文"
"artists","安東 聖空1893–1983Ando Seiku書","https://atspect.com/pages/artist/ando-seiku","本文"
"artists","安西 水丸1942–2014Anzai Mizumaruデザイン","https://atspect.com/pages/artist/anzai-mizumaru","本文"
"artists","青木 繁1882–1911Aoki Shigeru絵画","https://atspect.com/pages/artist/aoki-shigeru","本文"
"artists","青山 杉雨1912–1993Aoyama San'u書","https://atspect.com/pages/artist/aoyama-san-u","本文"
"artists","荒川 豊蔵1894–1985Arakawa Toyozo工芸","https://atspect.com/pages/artist/arakawa-toyozo","本文"
"artists","荒木 十畝1872–1944Araki Jippo絵画","https://atspect.com/pages/artist/araki-jippo","本文"
"artists","荒木 寛畝1831–1915Araki Kanpo絵画","https://atspect.com/pages/artist/araki-kanpo","本文"
"artists","有島 生馬1882–1974Arishima Ikuma絵画","https://atspect.com/pages/artist/arishima-ikuma","本文"
"artists","麻田 鷹司1928–1987Asada Takashi絵画","https://atspect.com/pages/artist/asada-takashi","本文"
"artists","浅井 忠1856–1907Asai Chu絵画","https://atspect.com/pages/artist/asai-chu","本文"
"artists","朝倉 文夫1883–1964Asakura Fumio彫刻","https://atspect.com/pages/artist/asakura-fumio","本文"
"artists","浅蔵 五十吉1913–1998Asakura Isokichi工芸","https://atspect.com/pages/artist/asakura-isokichi","本文"
"artists","芦田 淳1930–2018Ashida Junデザイン","https://atspect.com/pages/artist/ashida-jun","本文"
"artists","麻生 三郎1913–2000Aso Saburo絵画","https://atspect.com/pages/artist/aso-saburo","本文"
"artists","田中 敦子1932–2005Tanaka Atsuko現代美術","https://atspect.com/pages/artist/atsuko-tanaka","本文"
"artists","粟津 潔1929–2009Awazu Kiyoshiデザイン","https://atspect.com/pages/artist/awazu-kiyoshi","本文"
"artists","吾妻 兼治郎1926–2016Azuma Kenjiro彫刻","https://atspect.com/pages/artist/azuma-kenjiro","本文"
"artists","豊道 春海1878–1970Bundo Shunkai書","https://atspect.com/pages/artist/bundo-shunkai","本文"
"artists","上前 智祐1920–2018Uemae Chiyu現代美術","https://atspect.com/pages/artist/chiyu-uemae","本文"
"artists","長 大作1921–2014Cho Daisakuデザイン","https://atspect.com/pages/artist/cho-daisaku","本文"
"artists","鳥海 青児1902–1972Chokai Seiji絵画","https://atspect.com/pages/artist/chokai-seiji","本文"
"artists","帖佐 美行1915–2002Chosa Yoshiyuki工芸","https://atspect.com/pages/artist/chosa-yoshiyuki","本文"
"artists","土門 拳1909–1990Domon Ken写真","https://atspect.com/pages/artist/domon-ken","本文"
"artists","堂本 印象1891–1975Domoto Insho絵画","https://atspect.com/pages/artist/domoto-insho","本文"
"artists","海老原 喜之助1904–1970Ebihara Kinosuke絵画","https://atspect.com/pages/artist/ebihara-kinosuke","本文"
"artists","江口 週1932–2015Eguchi Shu彫刻","https://atspect.com/pages/artist/eguchi-shu","本文"
"artists","江口 草玄1919–2018Eguchi Sogen書","https://atspect.com/pages/artist/eguchi-sogen","本文"
"artists","瑛九1911–1960Ei-Q現代美術","https://atspect.com/pages/artist/ei-q","本文"
"artists","榮久庵 憲司1929–2015Ekuan Kenjiデザイン","https://atspect.com/pages/artist/ekuan-kenji","本文"
"artists","圓鍔 勝三1905–2003Entsuba Katsuzo彫刻","https://atspect.com/pages/artist/entsuba-katsuzo","本文"
"artists","江里 佐代子1945–2007Eri Sayoko工芸","https://atspect.com/pages/artist/eri-sayoko","本文"
"artists","淵上 白陽1889–1960Fuchikami Hakuyo写真","https://atspect.com/pages/artist/fuchikami-hakuyo","本文"
"artists","藤川 勇造1883–1935Fujikawa Yuzo彫刻","https://atspect.com/pages/artist/fujikawa-yuzo","本文"
"artists","藤本 四八1911–2006Fujimoto Shihachi写真","https://atspect.com/pages/artist/fujimoto-shihachi","本文"
"artists","藤本 能道1919–1992Fujimoto Yoshimichi工芸","https://atspect.com/pages/artist/fujimoto-yoshimichi","本文"
"artists","藤島 武二1867–1943Fujishima Takeji絵画","https://atspect.com/pages/artist/fujishima-takeji","本文"
"artists","藤田 喬平1921–2004Fujita Kyohei工芸","https://atspect.com/pages/artist/fujita-kyohei","本文"
"artists","藤田 嗣治1886–1968Fujita Tsuguharu絵画","https://atspect.com/pages/artist/fujita-tsuguharu","本文"
"artists","藤原 啓1899–1983Fujiwara Kei工芸","https://atspect.com/pages/artist/fujiwara-kei","本文"
"artists","藤原 雄1932–2001Fujiwara Yu工芸","https://atspect.com/pages/artist/fujiwara-yu","本文"
"artists","深瀬 昌久1934–2012Fukase Masahisa写真","https://atspect.com/pages/artist/fukase-masahisa","本文"
"artists","深山 龍洞1903–1980Miyama Ryudo書","https://atspect.com/pages/artist/fukayama-ryudo","本文"
"artists","福田 平八郎1892–1974Fukuda Heihachiro絵画","https://atspect.com/pages/artist/fukuda-heihachiro","本文"
"artists","福田 繁雄1932–2009Fukuda Shigeoデザイン","https://atspect.com/pages/artist/fukuda-shigeo","本文"
"artists","福田 豊四郎1904–1970Fukuda Toyoshiro絵画","https://atspect.com/pages/artist/fukuda-toyoshiro","本文"
"artists","福原 路草1892–1946Fukuhara Roso写真","https://atspect.com/pages/artist/fukuhara-roso","本文"
"artists","福原 信三1883–1948Fukuhara Shinzo写真","https://atspect.com/pages/artist/fukuhara-shinzo","本文"
"artists","福王寺 法林1920–2012Fukuoji Horin絵画","https://atspect.com/pages/artist/fukuoji-horin","本文"
"artists","福島 秀子1927–1997Fukushima Hideko現代美術","https://atspect.com/pages/artist/fukushima-hideko","本文"
"artists","福島 菊次郎1921–2015Fukushima Kikujiro写真","https://atspect.com/pages/artist/fukushima-kikujiro","本文"
"artists","福沢 一郎1898–1992Fukuzawa Ichiro絵画","https://atspect.com/pages/artist/fukuzawa-ichiro","本文"
"artists","舟越 保武1912–2002Funakoshi Yasutake彫刻","https://atspect.com/pages/artist/funakoshi-yasutake","本文"
"artists","不染 鉄1891–1976Fusen Tetsu絵画","https://atspect.com/pages/artist/fusen-tetsu","本文"
"artists","二川 幸夫1932–2013Futagawa Yukio写真","https://atspect.com/pages/artist/futagawa-yukio","本文"
"artists","赤瀬川 原平1937–2014Akasegawa Genpei現代美術","https://atspect.com/pages/artist/genpei-akasegawa","本文"
"artists","牛腸 茂雄1946–1983Gocho Shigeo写真","https://atspect.com/pages/artist/gocho-shigeo","本文"
"artists","郷倉 千靱1892–1975Gokura Senjin絵画","https://atspect.com/pages/artist/gokura-senjin","本文"
"artists","五姓田 義松1855–1915Goseda Yoshimatsu絵画","https://atspect.com/pages/artist/goseda-yoshimatsu","本文"
"artists","後藤 純男1930–2016Goto Sumio絵画","https://atspect.com/pages/artist/goto-sumio","本文"
"artists","芳賀 日出男1921–2022Haga Hideo写真","https://atspect.com/pages/artist/haga-hideo","本文"
"artists","浜田 知明1917–2018Hamada Chimei現代美術","https://atspect.com/pages/artist/hamada-chimei","本文"
"artists","濱田 庄司1894–1978Hamada Shoji工芸","https://atspect.com/pages/artist/hamada-shoji","本文"
"artists","濱谷 浩1915–1999Hamaya Hiroshi写真","https://atspect.com/pages/artist/hamaya-hiroshi","本文"
"artists","花森 安治1911–1978Hanamori Yasujiデザイン","https://atspect.com/pages/artist/hanamori-yasuji","本文"
"artists","原 弘1903–1986Hara Hiromuデザイン","https://atspect.com/pages/artist/hara-hiromu","本文"
"artists","原田 直次郎1863–1899Harada Naojiro絵画","https://atspect.com/pages/artist/harada-naojiro","本文"
"artists","原田 治1946–2016Harada Osamuデザイン","https://atspect.com/pages/artist/harada-osamu","本文"
"artists","橋口 五葉1880–1921Hashiguchi Goyoデザイン","https://atspect.com/pages/artist/hashiguchi-goyo","本文"
"artists","橋本 雅邦1835–1908Hashimoto Gaho絵画","https://atspect.com/pages/artist/hashimoto-gaho","本文"
"artists","橋本 平八1897–1935Hashimoto Heihachi彫刻","https://atspect.com/pages/artist/hashimoto-heihachi","本文"
"artists","橋本 関雪1883–1945Hashimoto Kansetsu絵画","https://atspect.com/pages/artist/hashimoto-kansetsu","本文"
"artists","橋本 明治1904–1991Hashimoto Meiji絵画","https://atspect.com/pages/artist/hashimoto-meiji","本文"
"artists","蓮田 修吾郎1915–2010Hasuda Shugoro工芸","https://atspect.com/pages/artist/hasuda-shugoro","本文"
"artists","羽田 登喜男1911–2008Hata Tokio工芸","https://atspect.com/pages/artist/hata-tokio","本文"
"artists","早川 良雄1917–2009Hayakawa Yoshioデザイン","https://atspect.com/pages/artist/hayakawa-yoshio","本文"
"artists","速水 御舟1894–1935Hayami Gyoshu絵画","https://atspect.com/pages/artist/hayami-gyoshu","本文"
"artists","林 重義1896–1944Hayashi Shigeyoshi絵画","https://atspect.com/pages/artist/hayashi-shigeyoshi","本文"
"artists","林 倭衛1895–1945Hayashi Shizue絵画","https://atspect.com/pages/artist/hayashi-shizue","本文"
"artists","林 忠彦1918–1990Hayashi Tadahiko写真","https://atspect.com/pages/artist/hayashi-tadahiko","本文"
"artists","林 武1896–1975Hayashi Takeshi絵画","https://atspect.com/pages/artist/hayashi-takeshi","本文"
"artists","硲 伊之助1895–1977Hazama Inosuke絵画","https://atspect.com/pages/artist/hazama-inosuke","本文"
"artists","日比野 五鳳1901–1985Hibino Goho書","https://atspect.com/pages/artist/hibino-goho","本文"
"artists","比田井 南谷1912–1999Hidai Nankoku書","https://atspect.com/pages/artist/hidai-nankoku","本文"
"artists","比田井 小琴1885–1948Hidai Shokin書","https://atspect.com/pages/artist/hidai-shokin","本文"
"artists","比田井 天来1872–1939Hidai Tenrai書","https://atspect.com/pages/artist/hidai-tenrai","本文"
"artists","日高 長太郎1883–1926Hidaka Chotaro写真","https://atspect.com/pages/artist/hidaka-chotaro","本文"
"artists","東山 魁夷1908–1999Higashiyama Kaii絵画","https://atspect.com/pages/artist/higashiyama-kaii","本文"
"artists","氷見 晃堂1906–1975Himi Kodo工芸","https://atspect.com/pages/artist/himi-kodo","本文"
"artists","日名子 実三1892–1945Hinago Jitsuzo彫刻","https://atspect.com/pages/artist/hinago-jitsuzo","本文"
"artists","平福 百穂1877–1933Hirafuku Hyakusui絵画","https://atspect.com/pages/artist/hirafuku-hyakusui","本文"
"artists","平井 輝七1900–1970Hirai Terushichi写真","https://atspect.com/pages/artist/hirai-terushichi","本文"
"artists","平櫛 田中1872–1979Hirakushi Denchu彫刻","https://atspect.com/pages/artist/hirakushi-denchu","本文"
"artists","平田 郷陽1903–1981Hirata Goyo工芸","https://atspect.com/pages/artist/hirata-goyo","本文"
"artists","平山 郁夫1930–2009Hirayama Ikuo絵画","https://atspect.com/pages/artist/hirayama-ikuo","本文"
"artists","廣津 雲仙1910–1989Hirotsu Unsen書","https://atspect.com/pages/artist/hirotsu-unsen","本文"
"artists","堂本 尚郎1928–2013Domoto Hisao現代美術","https://atspect.com/pages/artist/hisao-domoto","本文"
"artists","菱田 春草1874–1911Hishida Shunso絵画","https://atspect.com/pages/artist/hishida-shunso","本文"
"artists","本郷 新1905–1980Hongo Shin彫刻","https://atspect.com/pages/artist/hongo-shin","本文"
"artists","堀 柳女1897–1984Hori Ryujo工芸","https://atspect.com/pages/artist/hori-ryujo","本文"
"artists","堀 進二1890–1978Hori Shinji彫刻","https://atspect.com/pages/artist/hori-shinji","本文"
"artists","堀野 正雄1907–1998Horino Masao写真","https://atspect.com/pages/artist/horino-masao","本文"
"artists","堀内 正和1911–2001Horiuchi Masakazu彫刻","https://atspect.com/pages/artist/horiuchi-masakazu","本文"
"artists","星野 道夫1952–1996Hoshino Michio写真","https://atspect.com/pages/artist/hoshino-michio","本文"
"artists","細江 英公1933–2024Hosoe Eikoh写真","https://atspect.com/pages/artist/hosoe-eikoh","本文"
"artists","一ノ瀬 泰造1947–1973Ichinose Taizo写真","https://atspect.com/pages/artist/ichinose-taizo","本文"
"artists","井田 照一1941–2006Ida Shoichi現代美術","https://atspect.com/pages/artist/ida-shoichi","本文"
"artists","伊原 宇三郎1894–1976Ihara Usaburo絵画","https://atspect.com/pages/artist/ihara-usaburo","本文"
"artists","飯田 善國1923–2006Iida Yoshikuni彫刻","https://atspect.com/pages/artist/iida-yoshikuni","本文"
"artists","飯島 春敬1906–1996Iijima Shunkei書","https://atspect.com/pages/artist/iijima-shunkei","本文"
"artists","飯塚 琅玕斎1890–1958Iizuka Rokansai工芸","https://atspect.com/pages/artist/iizuka-rokansai","本文"
"artists","飯塚 小玕斎1919–2004Iizuka Shokansai工芸","https://atspect.com/pages/artist/iizuka-shokansai","本文"
"artists","池田 満寿夫1934–1997Ikeda Masuo現代美術","https://atspect.com/pages/artist/ikeda-masuo","本文"
"artists","池田 遙邨1895–1988Ikeda Yoson絵画","https://atspect.com/pages/artist/ikeda-yoson","本文"
"artists","池上 秀畝1874–1944Ikegami Shuho絵画","https://atspect.com/pages/artist/ikegami-shuho","本文"
"artists","今井 凌雪1922–2011Imai Ryosetsu書","https://atspect.com/pages/artist/imai-ryosetsu","本文"
"artists","今村 紫紅1880–1916Imamura Shiko絵画","https://atspect.com/pages/artist/imamura-shiko","本文"
"artists","今竹 七郎1905–2000Imatake Shichiroデザイン","https://atspect.com/pages/artist/imatake-shichiro","本文"
"artists","稲垣 稔次郎1902–1963Inagaki Toshijiro工芸","https://atspect.com/pages/artist/inagaki-toshijiro","本文"
"artists","猪熊 弦一郎1902–1993Inokuma Genichiro絵画","https://atspect.com/pages/artist/inokuma-genichiro","本文"
"artists","井上 長三郎1906–1995Inoue Chozaburo絵画","https://atspect.com/pages/artist/inoue-chozaburo","本文"
"artists","井上 有一1916–1985Inoue Yuichi書","https://atspect.com/pages/artist/inoue-yuichi","本文"
"artists","入江 波光1887–1948Irie Hako絵画","https://atspect.com/pages/artist/irie-hako","本文"
"artists","入江 泰吉1905–1992Irie Taikichi写真","https://atspect.com/pages/artist/irie-taikichi","本文"
"artists","イサム・ノグチ1904–1988Isamu Noguchi彫刻","https://atspect.com/pages/artist/isamu-noguchi","本文"
"artists","石黒 宗麿1893–1968Ishiguro Munemaro工芸","https://atspect.com/pages/artist/ishiguro-munemaro","本文"
"artists","石井 柏亭1882–1958Ishii Hakutei絵画","https://atspect.com/pages/artist/ishii-hakutei","本文"
"artists","石井 鶴三1887–1973Ishii Tsuruzo彫刻","https://atspect.com/pages/artist/ishii-tsuruzo","本文"
"artists","石川 寅治1875–1964Ishikawa Toraji絵画","https://atspect.com/pages/artist/ishikawa-toraji","本文"
"artists","石元 泰博1921–2012Ishimoto Yasuhiro写真","https://atspect.com/pages/artist/ishimoto-yasuhiro","本文"
"artists","石岡 瑛子1938–2012Ishioka Eikoデザイン","https://atspect.com/pages/artist/ishioka-eiko","本文"
"artists","石津 良介1907–1986Ishizu Ryosuke写真","https://atspect.com/pages/artist/ishizu-ryosuke","本文"
"artists","磯井 如真1883–1964Isoi Joshin工芸","https://atspect.com/pages/artist/isoi-joshin","本文"
"artists","磯井 正美1926–2018Isoi Masami工芸","https://atspect.com/pages/artist/isoi-masami","本文"
"artists","磯崎 新1931–2022Isozaki Arata建築","https://atspect.com/pages/artist/isozaki-arata","本文"
"artists","板谷 波山1872–1963Itaya Hazan工芸","https://atspect.com/pages/artist/itaya-hazan","本文"
"artists","伊東 忠太1867–1954Ito Chuta建築","https://atspect.com/pages/artist/ito-chuta","本文"
"artists","伊東 茂平1898–1967Ito Moheiデザイン","https://atspect.com/pages/artist/ito-mohei","本文"
"artists","伊東 深水1898–1972Ito Shinsui絵画","https://atspect.com/pages/artist/ito-shinsui","本文"
"artists","伊東 陶山1846–1920Ito Tozan工芸","https://atspect.com/pages/artist/ito-tozan","本文"
"artists","岩橋 英遠1903–1999Iwahashi Eien絵画","https://atspect.com/pages/artist/iwahashi-eien","本文"
"artists","岩宮 武二1920–1989Iwamiya Takeji写真","https://atspect.com/pages/artist/iwamiya-takeji","本文"
"artists","岩崎 巴人1917–2010Iwasaki Hajin絵画","https://atspect.com/pages/artist/iwasaki-hajin","本文"
"artists","岩田 藤七1893–1980Iwata Toshichi工芸","https://atspect.com/pages/artist/iwata-toshichi","本文"
"artists","高松 次郎1936–1998Takamatsu Jiro現代美術","https://atspect.com/pages/artist/jiro-takamatsu","本文"
"artists","吉原 治良1905–1972Yoshihara Jiro現代美術","https://atspect.com/pages/artist/jiro-yoshihara","本文"
"artists","鏑木 清方1878–1972Kaburaki Kiyokata絵画","https://atspect.com/pages/artist/kaburaki-kiyokata","本文"
"artists","各務 鑛三1896–1985Kagami Kozo工芸","https://atspect.com/pages/artist/kagami-kozo","本文"
"artists","影山 光洋1907–1981Kageyama Koyo写真","https://atspect.com/pages/artist/kageyama-koyo","本文"
"artists","鹿児島 寿蔵1898–1982Kagoshima Juzo工芸","https://atspect.com/pages/artist/kagoshima-juzo","本文"
"artists","甲斐荘 楠音1894–1978Kainosho Tadaoto絵画","https://atspect.com/pages/artist/kainosho-tadaoto","本文"
"artists","鹿島 清兵衛1866–1924Kajima Seibei写真","https://atspect.com/pages/artist/kajima-seibei","本文"
"artists","鎌倉 芳太郎1898–1983Kamakura Yoshitaro工芸","https://atspect.com/pages/artist/kamakura-yoshitaro","本文"
"artists","亀倉 雄策1915–1997Kamekura Yusakuデザイン","https://atspect.com/pages/artist/kamekura-yusaku","本文"
"artists","上條 信山1907–1997Kamijo Shinzan書","https://atspect.com/pages/artist/kamijo-shinzan","本文"
"artists","加守田 章二1933–1983Kamoda Shoji工芸","https://atspect.com/pages/artist/kamoda-shoji","本文"
"artists","鴨居 玲1928–1985Kamoi Rei絵画","https://atspect.com/pages/artist/kamoi-rei","本文"
"artists","金丸 重嶺1900–1977Kanamaru Shigene写真","https://atspect.com/pages/artist/kanamaru-shigene","本文"
"artists","金子 鷗亭1906–2001Kaneko Otei書","https://atspect.com/pages/artist/kaneko-otei","本文"
"artists","金重 陶陽1896–1967Kaneshige Toyo工芸","https://atspect.com/pages/artist/kaneshige-toyo","本文"
"artists","狩野 芳崖1828–1888Kano Hogai絵画","https://atspect.com/pages/artist/kano-hogai","本文"
"artists","鹿子木 孟郎1874–1941Kanokogi Takeshiro絵画","https://atspect.com/pages/artist/kanokogi-takeshiro","本文"
